,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,-0.009727353357800806,0.08492630141244155,1.3288632740899449,0.7846926871814113,0.977975529969052,0.9213634275933351,0.566007774225831,1.7443060718772825,1.5056683080978321,-0.02324102475828346,0.13709872969589132,1.3522452145866133,1.6039176668196644,0.607914480182126,0.6776124553294514,2.4884373577290084,0.897800732533919,1.3715595060253791,0.38739132560542616,0.7511699732711498,-0.06678222592284448,-0.10446008973690972,0.48254164996611826,1.3937712844598327,0.9155097563332482,0.18036049533976087,0.4550172137874282,0.7221944358264243,1.1021382788465275,0.4011216830511436,1.2906207535098684,1.0607544195745793,1.2826206634606798,1.2288517600094724,0.9143130877160489,0.7328822742960237,0.054021307354135566,1.1814883437109456,0.9285758451607805,0.280210355726775,0.6263727842102511,1.0676374965806472,-0.12396719322461239,-0.003030889282519016,-0.06838840317651845,-0.35558937798363877,-0.08909838335987091,-0.1810910820797268,-0.08206951020507428,2.0014889000280696,1.9047249160329434,-1.428993881703951,-0.928325620302983,0.8996608701227672,0.4775669793841748,0.22496148304559965,0.3753839058806998,-1.0311775142778015,-0.40953399417622766,0.016758697366681927,-0.9348705898921632,0.8204820836583148,0.2691147270356878,-0.8489565593945614,-1.1403253726567892,0.3753723807558681,-0.9860208605910725,0.07884237642301113,-1.3737165510672118,0.1681152384535286,0.8996608701227672,-1.7626732018958666,-0.5883216681474321,0.5982769515520131,0.08002955684361028,-1.3420057304269661,-0.8124832813588855
1,-0.013162599741518913,0.13571085294743188,1.4997679726825024,1.0503237827580632,1.2565939228246297,1.081296210496048,0.7333065979611849,1.915803078057882,1.7701094582014127,0.1794435340055787,0.1985606503082514,1.523694934931177,1.6153609666968631,1.5340640002381125,0.9214943172437953,2.7425164846592454,1.0782793179156862,1.4961246916959283,0.5053619602524146,0.9159132272954443,-0.047142653229302146,0.29536550714968557,0.725620454230922,1.5618141691678542,1.0672916438030435,0.38817351329009264,0.5277852839724129,0.8881667153285341,1.3081028186801305,0.45967300434798053,1.6335786742039682,1.273142634536773,1.7698460642503924,1.7590988635998002,1.062648330768621,1.5026664816208672,0.5857160766484308,1.7217906400199587,1.176463910108183,0.6651109231780797,1.0471576084904304,1.4169537400310386,0.07472137724696155,0.004430165121076154,0.15093809654037527,-0.3438374633998339,-0.060669791406781595,-0.1310717787406128,-0.197889197679372,2.093414152363129,1.7189469820204433,-0.9344562289242102,-0.6254803561575671,1.3345347244882073,0.46219957398819206,0.4194373193969114,0.17377361628397583,-0.4685267059347735,-0.762271956816854,-0.025418046301922667,-0.8964237948135568,1.024125671224729,0.266397757113289,-0.437489711776791,-0.0444939677961402,0.264412116416118,-0.8704816820959141,0.315694397086746,-1.3737165510672118,0.18793069695718284,1.3345347244882073,-0.8430735402031792,-0.6036790030108306,0.7344854581956082,0.13779967233485604,-1.3420057304269661,-0.7701314520926907
2,0.00408303649518027,0.2266429637470805,1.8734649786968407,1.3621313743554262,1.4402688203418401,1.479965046627738,0.8629872290098451,2.2184604460775876,1.9353040066294773,0.3447123193534629,0.22572137545801385,1.6686868756515196,2.0600617098767358,1.2237217460547605,1.4549410437464143,3.1250867607115045,1.1660026492299376,1.7535379275388674,0.799669160061759,1.1486762776308885,-0.007359903058324875,0.377049270765483,0.8440970853637795,1.6901598580167507,1.1427785527704817,0.4303460830769923,0.7914411197084137,1.041999234276977,1.4601666147154013,0.5274730061293509,1.8193434909860209,1.3850429217165539,1.8344476930980986,2.071385897012038,1.191908382429177,1.9911767017331998,1.1294293622204794,2.1332497437846563,1.5349777505392557,1.0088551846958445,1.5173085458508488,1.9461654693390606,0.25012168662600553,-0.18524013545502835,0.028471013181321312,0.019213620677308148,-0.2296772909248623,-0.33190237586451843,-0.6290756238102986,2.187008369591674,1.5639795634127696,-0.7840496628324995,-0.23348796721611684,0.6336858736186438,0.3957270931347965,0.10567123090995194,0.08912862412859245,-0.7840911392558519,-1.129533103647195,0.017908163286237195,-1.1522374002938411,0.4679566047663124,0.042210722207860756,-1.107110766949932,-0.29358870465173365,-0.600903204023059,-1.1662606407994658,0.8579185931833052,-1.3737165510672118,0.18699513621236108,0.6336858736186438,-1.0121191190923884,-0.8653359562411115,0.5938355539361101,0.18868990014526615,-1.3420057304269661,-1.0635002202958865
3,-0.09842122334534101,-0.0905334191027573,0.887508678159777,0.28110826108119563,0.6885054369326158,1.1975936204849076,0.6772274338554825,2.330881254842393,0.8325541024567621,-0.10540382738988963,-0.04067042977635548,1.1719531416498423,1.0375872533066322,0.7399941068414746,0.06492478116040373,1.7391182495727433,0.42934010481483115,0.7929636795805477,0.8851305263071815,0.36023957259479505,-0.1262423274183844,0.13689067340584662,0.3879938362915731,0.5334010683512044,0.2145643277758783,0.22177809929923906,0.49416673357266727,0.5113368345793756,0.7412797640936041,0.5762099422406051,0.853320784876956,0.6587412579937002,1.533916478398951,1.2741623973873466,1.5429220898240426,0.8774417444946344,0.1405548420362947,0.8560054051218549,0.6500662524259393,0.293722759493038,0.7488890082219403,0.8379173006639602,0.6237446455038987,-0.2221667746227447,-0.4838322030271678,-0.6758124444352998,0.39915959365510106,-0.21579162286958953,-0.4020720508760481,1.4124639606411162,2.101748423143305,-1.3482068178318223,-0.10700929880225903,0.5414603567357483,0.5886921084412868,-0.11731540716037697,0.01647365429291625,-1.0065857979301112,-0.5530693160029193,-0.25495355543800724,-0.5362948019510843,0.4070537949127951,0.02768989200406517,-0.6114891790288567,-1.475595515785248,0.13178507008218612,-0.9762779013477741,-0.22326027486116926,-1.3737165510672118,0.20126851471293522,0.5414603567357483,-1.5791797943604824,-0.7772403387854502,0.9400444591026487,0.1716802644492823,-1.3420057304269661,-0.8318300645302493
4,-0.15920989851610162,-0.08325164431477954,0.8569622474864772,0.26193949834136326,0.7918906775507796,1.1278199362110755,0.6072278862815638,2.2902524125803163,0.7848986241575224,0.0032974001029927647,-0.030733259704422894,1.1867591460528937,1.0891151916470145,0.8945773702723603,0.06164146795575891,1.9214689397961109,0.45927152267254767,0.8782405378635911,0.7871883616311325,0.34707250781945664,-0.15639360746278472,0.0820898191275845,0.6244507693723401,0.5335267985734687,0.20434091414576247,0.17609478605770484,0.4170461824280113,0.521445931720774,0.7359018986024332,-0.014604466726457427,0.9784395830189507,0.6960540976388762,1.204176131989861,1.485744527951354,1.1305780381038353,0.8567387652496521,0.4820662302252625,1.2729077208742172,0.6135293916669923,0.3526563384539959,0.979290153855817,1.0813490430692159,0.6322957928073238,-0.2526448039779632,-0.35614199116497075,-0.6008764580908702,0.49228351419145394,-0.14222158973239435,-0.5769549700535658,1.461802703994524,1.8746204269608324,-0.6846248649465679,0.14674182844292963,1.2206883417899748,0.14533735325830643,0.01922216226481428,-0.049575795646872985,-0.12023955523692048,-0.8917577646254773,-0.1169060127795076,-0.5201372205123618,1.1077802089248683,0.058727246136494465,-0.6585653943978484,-0.5856042363646162,-0.1515398774278344,-0.9499346457113018,0.4340282320045262,-1.3737165510672118,0.3013708701910172,1.2206883417899748,-0.7105281326127912,-0.7737878132283998,1.0297289693708849,0.35242341594302656,-1.3420057304269661,-0.9347018050137956
5,-0.10350143474209433,0.01613327172963649,1.3209569284616898,0.6929007241319755,1.4144081351447884,1.3484221475029663,0.9090181486125615,2.6577418223072167,1.247998862772193,0.21357746088915155,0.0319160188908241,1.4402448474827243,1.5051876512941456,1.2520507549929083,0.7554913192050347,2.2572764899381794,0.8318266267746284,1.4035618537073562,1.291465017799949,0.7383534347901166,-0.11203488746752377,0.3821093267740229,1.0814187331074856,0.7302526102191703,0.5635653446665112,0.27099725864544544,0.8609329584997576,0.7961199253489709,1.0413406523913329,0.3509484909063734,1.3941325109510398,1.026414900365286,1.6254030553511418,2.2154269639633624,1.6227955320569123,1.6469346810853984,1.3161463925313412,1.7732818439630478,1.3047067992293542,0.9529632324754862,1.6431880303587663,1.688868359985318,0.8646480674359982,-0.3989889818123063,-0.3541537051770491,-0.4724274031724857,0.46541658938460334,-0.2794129343464396,-0.8050795566995562,1.6852911673775337,1.7618710727634905,-0.18923653106346014,0.07318336215444889,0.4724455854270099,-0.4543234653467482,-0.013337707243538503,-0.19126123635973663,-0.7149860974214883,-1.1795394342763148,-0.23852354438837398,-0.5528122188999142,0.7552331846154702,-0.21063014244602143,-0.934389599563025,-0.7175153296914936,0.10338768908008367,-1.083766811072315,1.1136617109590794,-1.3737165510672118,0.31470560606528347,0.4724455854270099,-0.8909614381435743,-1.0131724784002358,0.8900068057256078,0.3279709934201965,-1.3420057304269661,-1.1079943948989612
6,-0.34631879767297674,-0.3315638133356988,0.13450989179788483,-0.8441508657393794,-0.05504526416186537,1.3141993091255912,0.8343818784221988,1.6922002788214148,0.4122024957954505,-0.17577571577334875,-0.271743331113075,0.9980607499691038,0.568164583972465,0.7939766891508581,-0.8635542473094352,0.9272370219695247,-0.2254162286074345,1.268755885840636,1.0525616947691505,0.056534160891561124,-0.18706239387704704,0.07286178416239394,0.6075232411781115,0.03536759035819351,-0.5773747189627196,-0.22240842808584174,0.4026835062688997,0.26977513476256165,0.24742696845976878,0.24720005546235582,0.11211889981879192,-0.0717063598871667,0.7966157132396435,0.8554711912533307,1.1109376146201893,0.3859187584761184,0.31714085250212753,-0.1985111230327779,-0.5209899262784984,-0.0714375970200564,1.2668488694694795,0.3488181250614216,1.6173736351703496,-0.7720272971797683,-0.7685300851139607,-0.5679852665388739,0.7698862375847618,-0.3147801729981502,-0.7484147816790065,0.8214411571838095,2.181697540284486,-1.1355898126972894,-0.263369784325684,-0.5306516486478017,0.07568253083651312,-0.658191681895206,-0.20172723287190408,-1.0681362799848193,-0.9678637865679448,-0.6521504737134934,-0.6557739422961962,-0.3790600780129132,-0.20701753633289247,-0.9191338563697679,-1.8178451700226363,-0.4585316813095394,-1.0184408085421401,0.38486920647673006,-1.3737165510672118,0.008838989554208263,-0.5306516486478017,-1.6065806125940287,-0.8333880226163529,1.115174366200638,0.2451819428737226,-1.3420057304269661,-0.85642025527257
7,-0.2877948380024044,-0.28924660142259445,0.3596438667301682,-0.545691846931899,0.13266343934307623,1.5895503861571278,0.9263738859337611,1.9030075867393057,0.31009944600599193,-0.002480068377396688,-0.17051414895103356,1.2510480454426935,0.8877813149176496,1.0472155203483189,-0.6107537945319387,1.1796682832242584,0.03710162455806487,1.9435182833473312,1.3223714093598558,0.19723133364667095,-0.1857115326073913,0.47744906461350295,0.938894166891004,0.16152176409419433,-0.6311476930168857,-0.13741531215575262,0.5914146510556028,0.5525763148658144,0.31993634333569226,0.2124294411523136,0.7300583083415757,0.04467825273205467,1.2330477588924251,1.3911058098839428,1.5611351126823438,0.6822135061371195,0.8244079582557429,0.2978778966538509,0.6362431075036806,0.2567690422553614,1.5029093087007155,0.8181224865956276,2.0171093052069784,-0.790197399731918,-0.8253600397169564,-0.7750752860473942,0.7002198601732227,-0.32857527412150267,-0.8704407003231552,0.696171410627714,1.7754693967924948,-0.38052653394586394,-0.3815227701342267,0.30616772876557513,-0.22008492387613027,-0.6794323588908098,-0.1728639219705444,0.07657849908469272,-0.8179904240630094,-0.7949862526373372,-1.066959279343098,0.24280259654956934,-0.3309001286511362,-1.0627823088817956,-0.5177068797619903,-0.26052523443512937,-1.0015979591200235,-0.0067570431365120325,-1.3737165510672118,0.17453791594226653,0.30616772876557513,-1.3146555347477005,-0.9178382578439112,1.083060707939058,0.30016345164849256,-1.3420057304269661,-0.9702582047540301
8,-0.2540336704368275,-0.1771472284556523,0.7826325440423046,-0.13192235030967936,0.7008554045026866,1.6900585414102425,1.072965889861238,2.196126667990946,0.7814039767856154,0.22941076218495246,-0.15669907806729189,1.73707252597887,1.5462037321252098,1.272847748660614,-0.08040240791994356,1.553722019652102,0.2496916058659608,2.5194890476577756,1.7131238333390792,0.44425699262321877,-0.16994617114543933,0.7502436314010262,1.593533778798264,0.32379568743793674,-0.24385892717502017,0.00029512924130566397,0.9232616615331722,0.8457531052269279,0.6650098486162408,0.5544391431103354,1.1677105472173785,0.2700765034257171,1.63333984751984,2.2279656150598504,2.0527437679286735,1.6251586368459805,1.816260052129994,1.0813594036350433,1.3117160304566104,0.9331513094120517,2.3387499910657352,1.8157927248955572,2.3944340889843816,-0.9466192008985569,-0.6209237578923886,-0.600472854664414,0.7401308750103177,-0.32173467935868344,-1.1739449794313532,1.1370181830185837,1.5375595540687894,0.5433056668138415,0.4200527451356587,-0.6864229128504327,-0.7341074843852624,-0.44041437535473177,-0.30005470498956616,-0.26604549648465087,-1.312554106455352,-0.590855808524238,-0.8670657259116032,0.20964256871328654,-0.48146581100541824,-1.0493748221698453,-0.799988975033302,-0.3732725697678464,-1.157304752275336,0.27780886208011935,-1.3737165510672118,0.3765115721634236,-0.6864229128504327,-0.725300175804071,-1.0253990923425227,1.0513098577296167,0.3734050908526,-1.3420057304269661,-1.3275715886953652
9,-0.27578065321525297,-0.24858110938999695,0.6795884646258109,-0.9810110690903009,-0.446128746030771,1.5640886373546907,1.1801273724222963,1.3225214269199326,0.37705520406981896,-0.06863379660861808,-0.1360794676147064,0.9484214591055959,0.6069999881688057,1.0215577788770374,-0.9370363198061745,0.9026690157745993,-0.4114514443897393,0.5690383834109649,0.8719415835981517,0.07842162850029562,-0.1381059247647442,0.4053588887917666,1.3346967642495327,-0.08988879093298628,-0.7649236211521542,-0.12268118728454667,0.5854199141169388,0.4473414310955829,0.13712329824250885,0.7659363033844208,0.49818336306683697,-0.5079966145763084,0.8989545195678789,1.4421080543891365,2.222272995764411,0.9216546084574707,1.1251220380457474,-0.0679769255109661,1.4289701058477478,0.46915958719941736,1.2950006707055404,0.9701379995491763,0.6632419836469187,-1.0253520191942873,-0.9513156536052684,-0.4574019675513637,1.2662645590948824,-0.5505363940857683,-0.6827631767685068,0.7007932801598388,2.1017721352561667,-0.40338894958133514,0.15195289854629407,0.2607392619003006,0.0010793045134390718,-0.34028787298608354,-0.1075155226658756,-0.150798544398671,-1.0057363674845212,-0.9259083854971514,-0.3235635839033789,0.2008562892683883,-0.18975895308770233,-0.785892982506607,-0.90883872397211,1.3668251326006118,-0.5948103517037701,0.756209475744283,-1.3737165510672118,0.39231192264237924,0.2607392619003006,-1.3519407827932748,-0.4414769394556037,1.2763718054265971,0.32827771593132227,-1.3420057304269661,-0.8390990960067167
